num_if,num_else,num_switch,num_loof,num_break,num_Priority,num_binSearch,num_minMax,num_sort,num_hash_map,num_hash_set,num_recursive,num_nasted_loop,num_vari,num_method,num_state,complexity,complexity_class,efficiency,filename
5,0,0,6,0,0,0,0,0,0,0,1,0,16,7,28,nlogn,linearithmic,efficient,805.java
7,0,0,7,1,0,0,3,0,0,0,0,2,23,5,35,nlogn,linearithmic,efficient,808.java
4,1,0,9,0,0,0,3,1,0,0,1,0,13,11,33,nlogn,linearithmic,efficient,810.java
10,0,0,7,0,0,0,0,1,0,0,1,0,14,7,36,nlogn,linearithmic,efficient,812.java
1,1,0,1,0,0,0,2,0,1,0,0,0,6,1,5,nlogn,linearithmic,efficient,818.java
5,1,0,3,0,0,0,0,0,1,0,0,0,14,1,17,nlogn,linearithmic,efficient,819.java
1,0,0,1,0,0,0,0,1,0,0,0,0,3,2,3,nlogn,linearithmic,efficient,83.java
14,0,0,3,0,0,0,2,1,0,0,1,0,20,5,34,nlogn,linearithmic,efficient,833.java
5,1,0,6,0,0,0,0,1,0,0,0,0,14,10,31,nlogn,linearithmic,efficient,838.java
5,1,0,3,0,0,0,2,0,0,0,0,0,12,1,16,nlogn,linearithmic,efficient,844.java
20,1,0,18,0,0,0,2,2,0,0,1,0,38,28,104,nlogn,linearithmic,efficient,845.java
0,0,0,7,0,0,0,0,0,1,0,0,2,16,8,16,nlogn,linearithmic,efficient,847.java
22,1,0,12,0,0,0,1,0,0,0,2,2,35,20,85,nlogn,linearithmic,efficient,850.java
15,0,0,14,0,1,0,0,0,0,0,1,0,30,15,82,nlogn,linearithmic,efficient,855.java
74,8,1,11,0,0,0,13,0,0,0,1,3,80,60,265,nlogn,linearithmic,efficient,866.java
1,0,0,1,0,0,0,0,1,0,0,0,0,3,2,3,nlogn,linearithmic,efficient,87.java
7,1,0,4,0,0,2,4,0,0,0,0,0,22,4,23,nlogn,linearithmic,efficient,872.java
10,3,0,11,0,0,0,0,0,0,0,1,2,21,18,56,nlogn,linearithmic,efficient,879.java
1,1,0,4,0,0,0,0,0,0,0,0,2,13,3,9,nlogn,linearithmic,efficient,88.java
4,1,0,5,1,0,0,0,1,0,0,0,0,10,9,33,nlogn,linearithmic,efficient,882.java
5,1,0,3,1,1,0,0,0,0,0,0,0,11,1,16,nlogn,linearithmic,efficient,884.java
4,2,0,4,1,0,0,0,0,0,0,0,2,13,1,19,nlogn,linearithmic,efficient,888.java
7,0,0,10,1,0,0,0,0,0,0,0,3,13,8,45,nlogn,linearithmic,efficient,895.java
8,2,0,3,0,0,0,0,1,0,0,0,0,14,9,31,nlogn,linearithmic,efficient,897.java
7,0,0,24,0,0,0,0,1,1,0,1,0,50,17,47,nlogn,linearithmic,efficient,901.java
1,0,0,1,0,0,0,0,1,0,0,0,0,5,1,3,nlogn,linearithmic,efficient,904.java
0,0,0,1,0,0,0,1,1,0,0,0,0,4,3,4,nlogn,linearithmic,efficient,907.java
3,2,0,4,1,0,0,0,1,0,0,0,0,13,6,24,nlogn,linearithmic,efficient,909.java
4,1,0,7,0,0,0,0,0,0,0,1,0,20,15,29,nlogn,linearithmic,efficient,912.java
2,0,0,3,0,0,0,0,1,0,0,0,0,7,2,11,nlogn,linearithmic,efficient,914.java
8,3,0,11,0,0,0,0,0,0,0,1,2,24,16,57,nlogn,linearithmic,efficient,915.java
2,0,0,2,0,0,0,0,1,0,0,0,0,9,1,9,nlogn,linearithmic,efficient,919.java
2,1,0,2,0,0,0,0,0,0,0,0,0,9,1,9,nlogn,linearithmic,efficient,920.java
9,2,0,9,1,0,0,0,1,0,0,1,2,15,12,45,nlogn,linearithmic,efficient,924.java
2,1,0,4,0,0,0,0,0,0,0,2,0,5,4,13,nlogn,linearithmic,efficient,93.java
6,1,0,6,0,1,0,0,1,0,0,1,0,16,13,31,nlogn,linearithmic,efficient,930.java
23,0,0,6,0,0,0,1,0,0,0,2,0,23,19,79,nlogn,linearithmic,efficient,934.java
19,1,0,17,0,0,0,0,1,0,0,1,0,36,22,85,nlogn,linearithmic,efficient,936.java
1,0,0,3,0,0,0,0,1,0,0,0,0,11,1,7,nlogn,linearithmic,efficient,945.java
5,0,0,2,0,0,0,0,1,0,0,2,0,11,4,15,nlogn,linearithmic,efficient,95.java
9,2,0,3,0,0,0,0,0,0,0,1,0,26,9,29,nlogn,linearithmic,efficient,953.java
4,0,1,6,4,2,0,0,0,0,0,0,3,24,4,28,nlogn,linearithmic,efficient,955.java
9,3,0,3,0,0,0,0,0,0,0,1,0,29,8,40,nlogn,linearithmic,efficient,956.java
6,1,0,4,0,0,0,0,0,0,0,1,0,14,10,21,nlogn,linearithmic,efficient,957.java
39,3,0,25,1,0,1,2,2,0,0,1,2,69,71,202,nlogn,linearithmic,efficient,958.java
2,0,0,2,0,0,0,1,1,0,0,0,0,11,1,5,nlogn,linearithmic,efficient,960.java
9,0,0,4,0,0,0,0,1,0,0,0,0,17,8,40,nlogn,linearithmic,efficient,961.java
1,0,0,3,0,0,0,0,1,0,0,1,0,11,7,15,nlogn,linearithmic,efficient,964.java
2,0,0,3,0,0,0,1,1,0,0,0,0,9,6,16,nlogn,linearithmic,efficient,966.java
4,0,0,5,0,0,0,0,1,0,0,1,0,12,7,21,nlogn,linearithmic,efficient,967.java
4,1,0,5,0,0,0,2,1,0,0,1,2,10,10,28,nlogn,linearithmic,efficient,975.java
4,1,0,4,0,0,1,0,0,0,0,0,0,15,1,13,nlogn,linearithmic,efficient,980.java
